Unnamed: 0,DOI,Author,Title,Year,Journal,source,PubMedID,Group,Title_lower,Journal_lower,Count,Label_ID,Label,Malik_Label_Validation,Jodi_Label_Validation,Remark,Retraction_Phrase,Inference Possibility,Inference Number,Retraction_Flag,Retraction_Flag_Pos
808,10.1080/23312521.2022.2086764,,Retraction,2022,Journal of Disability &amp; Religion,Crossref,,likely_retraction,retraction,journal of disability &amp; religion,1,RN259,retraction notice(rn),,,,retraction,RN259-Y,1,retraction,exact
810,10.1002/jat.4337,,Retraction,2022,Journal of Applied Toxicology,Crossref,,likely_retraction,retraction,journal of applied toxicology,1,RN235,retraction notice(rn),,,,retraction,RN235-Y,1,retraction,exact
814,10.1111/anec.12955,,Retraction,2022,Annals of Noninvasive Electrocardiology,Crossref,,likely_retraction,retraction,annals of noninvasive electrocardiology,1,RN24,retracted paper(rp),,,LY:Title has changed,retraction,RN24-Y,1,retraction,exact
816,10.1111/1440-1703.12299,,Retraction,2022,Ecological Research,Crossref,,likely_retraction,retraction,ecological research,1,RN127,retraction notice(rn),,,,retraction,RN127-Y,1,retraction,exact
817,10.1111/jan.15234,,Retraction,2022,Journal of Advanced Nursing,Crossref,,likely_retraction,retraction,journal of advanced nursing,1,RN231,retraction notice(rn),,,,retraction,RN231-Y,1,retraction,exact
822,10.1080/00131946.2022.2089516,,Retraction,2022,Educational Studies,Crossref,,likely_retraction,retraction,educational studies,1,RN134,retraction notice(rn),,,,retraction,RN134-Y,1,retraction,exact
823,10.1111/jocn.16311,,Retraction,2022,Journal of Clinical Nursing,Crossref,,likely_retraction,retraction,journal of clinical nursing,1,RN246,retraction notice(rn),,,,retraction,RN246-Y,1,retraction,exact
830,10.1080/00015385.2021.1963067,,Retraction,2021,Acta Cardiologica,Crossref,,likely_retraction,retraction,acta cardiologica,1,RN2,retraction notice(rn),retraction notice(rn),,,retraction,RN2-Y,1,retraction,exact
833,10.1177/00472816211045162,,Retraction,2021,Journal of Technical Writing and Communication,Crossref,,likely_retraction,retraction,journal of technical writing and communication,1,RN306,retraction notice(rn),,,,retraction,RN306-Y,1,retraction,exact
834,10.1002/fsn3.2635,,Retraction,2021,Food Science &amp; Nutrition,Crossref,,likely_retraction,retraction,food science &amp; nutrition,1,RN162,retraction notice(rn),,,,retraction,RN162-Y,1,retraction,exact
841,10.1002/2050-7038.12780,,Retraction,2021,International Transactions on Electrical Energy Systems,Crossref,,likely_retraction,retraction,international transactions on electrical energy systems,1,RN222,retraction notice(rn),,,,retraction,RN222-Y,1,retraction,exact
842,10.1002/cjce.24321,,Retraction,2021,The Canadian Journal of Chemical Engineering,Crossref,,likely_retraction,retraction,the canadian journal of chemical engineering,1,RN428,retraction notice(rn),,,,retraction,RN428-Y,1,retraction,exact
1077,10.1111/tbed.14325,,Retraction,2021,Transboundary and Emerging Diseases,Crossref,,likely_retraction,retraction,transboundary and emerging diseases,1,RN450,retraction notice(rn),,,,retraction,RN450-Y,1,retraction,exact
1078,10.1111/psyg.12645,,Retraction,2021,Psychogeriatrics,Crossref,,likely_retraction,retraction,psychogeriatrics,1,RN385,retraction notice(rn),,,,retraction,RN385-Y,1,retraction,exact
1080,10.1111/jcal.12541,,Retraction,2021,Journal of Computer Assisted Learning,Crossref,,likely_retraction,retraction,journal of computer assisted learning,1,RN249,retraction notice(rn),,,,retraction,RN249-Y,1,retraction,exact
1087,10.1152/ajpcell.00310.2017_ret,,Retraction,2021,American Journal of Physiology-Cell Physiology,Crossref,,likely_retraction,retraction,american journal of physiology-cell physiology,1,RN18,retraction notice(rn),,,,retraction,RN18-Y,1,retraction,exact
1093,10.1002/sct3.13044,,Retraction,2021,Stem Cells Translational Medicine,Crossref,,likely_retraction,retraction,stem cells translational medicine,1,RN411,retraction notice(rn),,,,retraction,RN411-Y,1,retraction,exact
1094,10.1002/jhet.4201,,Retraction,2021,Journal of Heterocyclic Chemistry,Crossref,,likely_retraction,retraction,journal of heterocyclic chemistry,1,RN274,retraction notice(rn),,,,retraction,RN274-Y,1,retraction,exact
1095,10.1002/mc.23342,,Retraction,2021,Molecular Carcinogenesis,Crossref,,likely_retraction,retraction,molecular carcinogenesis,1,RN341,retraction notice(rn),,,,retraction,RN341-Y,1,retraction,exact
1096,10.1002/clc.23357,,RETRACTION,2020,Clinical Cardiology,Crossref,,likely_retraction,retraction,clinical cardiology,1,RN83,retraction notice(rn),,,,retraction,RN83-Y,1,retraction,exact
1097,10.1002/bio.3765,,RETRACTION,2020,Luminescence,Crossref,,likely_retraction,retraction,luminescence,1,RN322,retraction notice(rn),,,,retraction,RN322-Y,1,retraction,exact
1104,10.1111/and.13653,,Retraction,2020,Andrologia,Crossref,,likely_retraction,retraction,andrologia,1,RN21,retraction notice(rn),,,,retraction,RN21-Y,1,retraction,exact
1105,10.1111/csp2.332,,Retraction,2020,Conservation Science and Practice,Crossref,,likely_retraction,retraction,conservation science and practice,1,RN102,retraction notice(rn),,,,retraction,RN102-Y,1,retraction,exact
1108,10.1111/mmi.14487,,Retraction,2020,Molecular Microbiology,Crossref,,likely_retraction,retraction,molecular microbiology,1,RN343,retraction notice(rn),,,,retraction,RN343-Y,1,retraction,exact
1109,10.1111/jocd.13859,,Retraction,2020,Journal of Cosmetic Dermatology,Crossref,,likely_retraction,retraction,journal of cosmetic dermatology,1,RN255,retraction notice(rn),,,,retraction,RN255-Y,1,retraction,exact
1112,10.1111/pce.13839,,Retraction,2020,"Plant, Cell &amp; Environment",Crossref,,likely_retraction,retraction,"plant, cell &amp; environment",1,RN373,retraction notice(rn),,,,retraction,RN373-Y,1,retraction,exact
1113,10.1190/geo2020-0925-retraction.1,"[{'given': 'Jeffrey', 'family': 'Shragge', 'sequence': 'first', 'affiliation': [{'name': 'Center for Wave Phenomena, 1500 Illinois Street, Golden, Colorado 80401, USA.(corresponding author).'}]}]",Retraction,2020,GEOPHYSICS,Crossref,,likely_retraction,retraction,geophysics,1,RN165,retraction notice(rn),,,,retraction,RN165-Y,1,retraction,exact
1117,10.1002/ece3.7086,,Retraction,2020,Ecology and Evolution,Crossref,,likely_retraction,retraction,ecology and evolution,1,RN128,retraction notice(rn),,,,retraction,RN128-Y,1,retraction,exact
1118,10.1002/jcpy.1196,,Retraction,2020,Journal of Consumer Psychology,Crossref,,likely_retraction,retraction,journal of consumer psychology,1,RN250,retraction notice(rn),,,,retraction,RN250-Y,1,retraction,exact
1126,10.1080/14328917.2020.1857985,,Retraction,2020,Materials Research Innovations,Crossref,,likely_retraction,retraction,materials research innovations,1,RN327,retraction notice(rn),,,,retraction,RN327-Y,1,retraction,exact
1127,10.1080/10549811.2020.1828763,,Retraction,2020,Journal of Sustainable Forestry,Crossref,,likely_retraction,retraction,journal of sustainable forestry,1,RN305,retraction notice(rn),,,,retraction,RN305-Y,1,retraction,exact
1128,10.1080/03071375.2020.1859773,,Retraction,2020,Arboricultural Journal,Crossref,,likely_retraction,retraction,arboricultural journal,1,RN31,retraction notice(rn),,,,retraction,RN31-Y,1,retraction,exact
1130,10.1080/10400419.2019.1647690,,RETRACTION,2019,Creativity Research Journal,Crossref,,likely_retraction,retraction,creativity research journal,1,RN108,retraction notice(rn),,,,retraction,RN108-Y,1,retraction,exact
1131,10.1111/jipb.12783,,Retraction,2019,Journal of Integrative Plant Biology,Crossref,,likely_retraction,retraction,journal of integrative plant biology,1,RN277,retraction notice(rn),,,,retraction,RN277-Y,1,retraction,exact
1132,10.1111/jpi.12612,,Retraction,2019,Journal of Pineal Research,Crossref,,likely_retraction,retraction,journal of pineal research,1,RN294,retraction notice(rn),,,,retraction,RN294-Y,1,retraction,exact
1133,10.1111/tmi.13247,,Retraction,2019,Tropical Medicine &amp; International Health,Crossref,,likely_retraction,retraction,tropical medicine &amp; international health,1,RN454,retraction notice(rn),,,,retraction,RN454-Y,1,retraction,exact
1134,10.1111/dgd.12583,,Retraction,2019,"Development, Growth &amp; Differentiation",Crossref,,likely_retraction,retraction,"development, growth &amp; differentiation",1,RN120,retraction notice(rn),,,,retraction,RN120-Y,1,retraction,exact
1136,10.1111/cbdd.13504,,Retraction,2019,Chemical Biology &amp; Drug Design,Crossref,,likely_retraction,retraction,chemical biology &amp; drug design,1,RN75,retraction notice(rn),,,,retraction,RN75-Y,1,retraction,exact
1137,10.1080/2331205x.2019.1661150,,Retraction,2019,Cogent Medicine,Crossref,,likely_retraction,retraction,cogent medicine,1,RN93,retraction notice(rn),,,,retraction,RN93-Y,1,retraction,exact
1144,10.1002/ca.23368,,Retraction,2019,Clinical Anatomy,Crossref,,likely_retraction,retraction,clinical anatomy,1,RN81,retraction notice(rn),retraction notice(rn),,,retraction,RN81-Y,1,retraction,exact
1145,10.1002/jnr.24407,,Retraction,2019,Journal of Neuroscience Research,Crossref,,likely_retraction,retraction,journal of neuroscience research,1,RN290,retraction notice(rn),,,,retraction,RN290-Y,1,retraction,exact
1154,10.1080/21615667.2017.1369316,,Retraction,2017,International Journal of Wrestling Science,Crossref,,likely_retraction,retraction,international journal of wrestling science,1,RN221,retraction notice(rn),retraction notice(rn),,M: Rn DOI is different from Rp DOI. The Rp Webpage removed,retraction,RN221-Y,1,retraction,exact
1155,10.1080/19648189.2017.1379129,,Retraction,2017,European Journal of Environmental and Civil Engineering,Crossref,,likely_retraction,retraction,european journal of environmental and civil engineering,1,RN146,retraction notice(rn),,,,retraction,RN146-Y,1,retraction,exact
1156,10.1080/19475705.2017.1411649,,Retraction,2017,"Geomatics, Natural Hazards and Risk",Crossref,,likely_retraction,retraction,"geomatics, natural hazards and risk",1,RN164,retraction notice(rn),,,,retraction,RN164-Y,1,retraction,exact
1159,10.1080/08974438.2017.1361271,,Retraction,2017,Journal of International Food &amp; Agribusiness Marketing,Crossref,,likely_retraction,retraction,journal of international food &amp; agribusiness marketing,1,RN280,retraction notice(rn),,,,retraction,RN280-Y,1,retraction,exact
1163,10.1080/00087114.2017.1285120,,Retraction,2017,Caryologia,Crossref,,likely_retraction,retraction,caryologia,1,RN69,retraction notice(rn),,,,retraction,RN69-Y,1,retraction,exact
1164,10.1080/1040841x.2017.1326488,,Retraction,2017,Critical Reviews in Microbiology,Crossref,,likely_retraction,retraction,critical reviews in microbiology,1,RN112,retraction notice(rn),,,,retraction,RN112-Y,1,retraction,exact
1168,10.1136/bjsports-2014-094053ret,,Retraction,2016,British Journal of Sports Medicine,Crossref,,likely_retraction,retraction,british journal of sports medicine,1,RN64,retraction notice(rn),,,,retraction,RN64-Y,1,retraction,exact
1169,10.1111/nph.14225,,Retraction,2016,New Phytologist,Crossref,,likely_retraction,retraction,new phytologist,1,RN349,retraction notice(rn),,,,retraction,RN349-Y,1,retraction,exact
1172,10.1080/17525098.2016.1260318,,Retraction,2016,China Journal of Social Work,Crossref,,likely_retraction,retraction,china journal of social work,1,RN78,retraction notice(rn),,,,retraction,RN78-Y,1,retraction,exact
1175,10.1080/2150704x.2016.1150632,,Retraction,2016,Remote Sensing Letters,Crossref,,likely_retraction,retraction,remote sensing letters,1,RN392,retraction notice(rn),,,,retraction,RN392-Y,1,retraction,exact
1176,10.1080/14635240.2017.1284307,,Retraction,2016,International Journal of Health Promotion and Education,Crossref,,likely_retraction,retraction,international journal of health promotion and education,1,RN208,retraction notice(rn),,,,retraction,RN208-Y,1,retraction,exact
1177,10.1080/14737175.2016.1219125,,Retraction,2016,Expert Review of Neurotherapeutics,Crossref,,likely_retraction,retraction,expert review of neurotherapeutics,1,RN159,retraction notice(rn),,,,retraction,RN159-Y,1,retraction,exact
1178,10.1080/07038992.2016.1158036,,Retraction,2016,Canadian Journal of Remote Sensing,Crossref,,likely_retraction,retraction,canadian journal of remote sensing,1,RN67,retraction notice(rn),,,,retraction,RN67-Y,1,retraction,exact
1179,10.1080/00377317.2016.1222770,,Retraction,2016,Smith College Studies in Social Work,Crossref,,likely_retraction,retraction,smith college studies in social work,1,RN406,retraction notice(rn),,,,retraction,RN406-Y,1,retraction,exact
1181,10.1080/10412905.2016.1182340,,Retraction,2016,Journal of Essential Oil Research,Crossref,,likely_retraction,retraction,journal of essential oil research,1,RN263,retraction notice(rn),,,,retraction,RN263-Y,1,retraction,exact
1184,10.1517/21678707.2016.1170402,,Retraction,2016,Expert Opinion on Orphan Drugs,Crossref,,likely_retraction,retraction,expert opinion on orphan drugs,1,RN152,retraction notice(rn),,,,retraction,RN152-Y,1,retraction,exact
1185,10.1177/0300985815591836,,Retraction,2015,Veterinary Pathology,Crossref,,likely_retraction,retraction,veterinary pathology,1,RN456,retraction notice(rn),,,,retraction,RN456-Y,1,retraction,exact
1188,10.1177/0192623315594171,,Retraction,2015,Toxicologic Pathology,Crossref,,likely_retraction,retraction,toxicologic pathology,1,RN446,retraction notice(rn),,,,retraction,RN446-Y,1,retraction,exact
1189,10.1080/13583883.2015.1054233,,Retraction,2015,Tertiary Education and Management,Crossref,,likely_retraction,retraction,tertiary education and management,1,RN423,retraction notice(rn),,,,retraction,RN423-Y,1,retraction,exact
1191,10.1016/j.ajpath.2014.12.001,,Retraction,2015,The American Journal of Pathology,Crossref,,likely_retraction,retraction,the american journal of pathology,1,RN424,retraction notice(rn),,,,retraction,RN424-Y,1,retraction,exact
1193,10.3109/10826084.2015.1065141,,Retraction,2015,Substance Use &amp; Misuse,Crossref,,likely_retraction,retraction,substance use &amp; misuse,1,RN414,retraction notice(rn),,,,retraction,RN414-Y,1,retraction,exact
1200,10.1136/bmjspcare-2013-000491.157ret,,Retraction,2014,BMJ Supportive &amp; Palliative Care,Crossref,,likely_retraction,retraction,bmj supportive &amp; palliative care,1,RN58,retraction notice(rn),,,,retraction,RN58-Y,1,retraction,exact
1202,10.1136/sextrans-2013-051184.0789ret,,Retraction,2014,Sexually Transmitted Infections,Crossref,,likely_retraction,retraction,sexually transmitted infections,1,RN402,retraction notice(rn),,,,retraction,RN402-Y,1,retraction,exact
1204,10.1080/14715880.2014.886808,,Retraction,2014,Studies in French Cinema,Crossref,,likely_retraction,retraction,studies in french cinema,1,RN412,retraction notice(rn),,,,retraction,RN412-Y,1,retraction,exact
1206,10.1586/14779072.2014.986408,,Retraction,2014,Expert Review of Cardiovascular Therapy,Crossref,,likely_retraction,retraction,expert review of cardiovascular therapy,1,RN156,retraction notice(rn),,,,retraction,RN156-Y,1,retraction,exact
1208,10.2989/16085906.2014.906545,"[{'given': 'Alan', 'family': 'Whiteside', 'sequence': 'first', 'affiliation': []}]",Retraction,2014,African Journal of AIDS Research,Crossref,,likely_retraction,retraction,african journal of aids research,1,RN14,retraction notice(rn),,,,retraction,RN14-Y,1,retraction,exact
1209,10.1111/mec.12134,,Retraction,2013,Molecular Ecology,Crossref,,likely_retraction,retraction,molecular ecology,1,RN342,retraction notice(rn),,,,retraction,RN342-Y,1,retraction,exact
